"date","All County","Bexar County (TX)","Clark County (NV)","Fairfax County (VA)","Harris County (TX)","Wake County (NC)","Allegheny County (PA)","Cook County (IL)","Hennepin County (MN)","King County (WA)","Salt Lake County (UT)","Travis County (TX)","Mecklenburg County (NC)","Franklin County (OH)","Tarrant County (TX)"
2020-03-25,92.4655841880836,92.2327347066429,85.2746555911272,97.0847976470308,91.5795071911933,88.3283602488851,97.1002163492769,76.792547449306,100.231473863809,96.5457582416086,78.4986379524594,108.338585567972,98.3756817842981,73.0069598421936,69.6464283288129
2020-04-01,109.650619240193,106.858788579179,100.470296095696,114.729167111702,113.816390456745,109.656560201055,118.910652225532,84.9111098754373,124.983635328577,122.777774034778,97.7447003765386,119.316444858158,115.349042373512,92.0794342404383,83.1529937781362
2020-04-08,116.503700003249,110.809657280468,105.564288183266,119.186588393066,130.617845537618,115.963267021124,122.066509276899,93.9400868517807,142.147849491836,133.051286981883,100.401830966098,124.562915369831,119.317340020669,97.6916133116671,96.0329434715311
2020-04-15,122.054112479658,116.044031510173,109.306346410942,128.321789789623,145.831758686124,122.209024331932,126.115795621877,93.4158851633999,152.18195471652,143.424775356375,108.043429591508,127.013978898894,121.512690578895,112.015963943582,111.065465490487
2020-04-22,120.474650087799,115.217956882597,107.365574793787,126.038364728382,145.846336092896,121.043657990949,122.152089386839,89.3941272141355,151.102066941099,142.586072058112,104.216593016871,126.677294005279,118.232864946697,125.839923030556,99.8689419035846
2020-04-29,120.354963397387,115.248749385799,106.42861900115,128.355285510295,146.153560002486,123.518203710843,124.307117488581,81.5597091393022,147.139642853669,142.963958692378,114.302913951093,127.237339039151,117.992329768607,135.860596397265,84.9134306671654
2020-05-06,124.994817312882,117.482404346917,110.072084286623,133.6807324622,151.634386084283,131.804217417393,128.884239901528,84.1949785450745,150.929003015168,147.59207260029,112.55814516847,133.12264346447,124.549509832907,135.010893378484,69.3669569836474
2020-05-13,132.583457221789,123.000275123113,116.426273659138,144.659364877555,168.16133546911,146.725716772189,134.607775837963,85.8157225786455,160.23241696808,156.968008628237,120.57575047903,136.106287722779,135.229534323622,135.803465064522,79.2029916351371
2020-05-20,138.740284693582,130.033249810261,121.172150010865,152.434692663105,178.275662409586,156.258715587517,139.462753390077,87.4792737966536,167.249015281356,165.493013622488,121.917139626044,139.432083040104,144.189001629552,143.366306726077,89.2263331639717
2020-05-27,142.615037919626,134.070910613383,125.112015945364,157.338476500075,184.100690872203,164.624620524657,141.120142763637,88.6902935882144,169.425945030774,169.554386076072,123.838722165258,141.981672511672,148.862634361442,154.007422770808,97.9453036118791
2020-06-03,145.375104043316,136.695415649559,128.320742769558,158.144174839438,185.272179080996,167.941069889013,146.547328234681,93.0179942020827,172.87273675549,171.128628140044,124.250953992256,145.121502719524,150.994531867036,157.089762810902,105.202608746849
2020-06-10,146.400347630814,136.165021104384,130.608521815978,158.145534721781,187.528362142128,170.850600753975,146.729711588504,92.4851208419224,171.94805798306,171.547943288848,124.95258082037,146.182319155602,151.810772966191,152.726756322746,109.674782176676
2020-06-17,147.420843387963,138.688877650769,131.624316407465,159.042208194639,186.667440845278,172.939028588282,147.56257081282,93.4876265742787,175.382049209733,173.739004995762,125.248443640165,146.009851334251,152.96977263363,145.697887740795,110.310081302898
2020-06-24,148.329271951434,140.952607073732,131.895937124451,161.062804715424,186.381036449399,172.775554809181,149.009403149415,92.2477246825427,174.499857917619,175.763116842937,125.765896803657,146.653025784377,154.401958580109,144.310386919738,110.714717353702
2020-07-01,150.132485072601,142.193881154537,131.838537272054,163.870589342179,183.407105191919,175.366167861335,150.758880232062,99.6926164489848,176.776901902057,178.613678307682,127.643414450653,147.601781607178,157.000885937143,162.010510543725,111.084195653491
2020-07-08,152.629719091294,142.903350181232,134.840827960268,165.239759610192,187.0914174974,179.377907299336,151.362374886941,105.764789771108,175.898942604649,178.885605175192,131.195442913305,148.281248060589,159.476974969849,176.716335906774,112.89730488843
2020-07-15,155.798402020444,144.557512596999,137.498477143035,166.792455337781,188.303309680693,185.033777827952,151.699027171576,124.604924315203,176.448789968086,181.630132075454,134.175327775474,149.797435763659,163.546378226657,190.185285704543,112.881785085636
2020-07-22,158.019294753824,146.820892784841,139.951010902268,169.670363666668,190.647376906698,187.366944897039,155.40875925972,124.214755183974,178.065951925013,185.049674919695,134.950668397812,152.183925251057,166.351139040449,182.590596995871,112.833088128076
2020-07-29,160.519812411366,148.465174272935,140.628073029698,176.557904100367,191.820076669113,188.653410763852,159.215646945272,128.058283197462,180.71889913881,191.644852594271,134.628667448219,154.080117562133,169.470640714604,181.247876318591,112.759403552016
2020-08-05,160.204906067342,149.090471305729,139.941382852259,174.171898098238,192.958319109669,188.821777123678,160.509811711016,119.026871687547,178.911510631844,193.576297826298,135.362548079499,154.461242475434,168.747577414424,178.322193154983,112.666421628987
2020-08-12,159.57840612219,151.072826059535,138.768741510925,171.999845851022,194.193959886979,188.06812160645,159.655150317352,122.182972156685,174.932819654039,191.532222685855,136.733199093836,153.38205121425,167.022949113295,173.089500369949,112.558221820084
2020-08-19,157.85757198058,149.812762571619,137.762444600452,167.467597597617,196.214776727867,184.637600183276,158.390375410725,124.496207294481,170.1822918149,186.741952039374,134.608313170512,152.677202829878,163.239624299579,168.760652460943,112.435869978878
2020-08-26,157.196547396505,148.460928961748,137.244862383164,171.53796239229,196.41822727729,183.035316939875,158.142543899965,121.503563669018,171.380141846281,185.181539884169,133.1404000416,152.139049995711,160.759756732037,177.060829272449,112.676169882157
2020-09-02,156.614106752038,146.168871551374,137.384140086181,171.994976963515,198.268757176774,181.440202586364,158.838528560264,120.40633944906,171.56696738191,184.845326295193,129.785223729903,151.882329598062,160.165002030813,177.940831518678,114.124030260619
2020-09-09,155.761053855749,146.901061169252,137.145874917005,171.512298262018,193.058420519683,181.332185123671,157.917480546188,117.995574291549,170.402880828409,183.501925918276,127.125283475723,152.085567167214,159.699229915848,179.386013124878,116.224995248742
2020-09-16,156.219447693908,148.364920051236,137.189055284246,170.401055112846,191.78126326415,184.188748355194,156.944540584731,124.022552744315,169.28234139943,184.872448108917,128.13637639491,152.436122252945,160.312728264083,170.604634730545,118.351313093714
2020-09-23,155.8598900878,149.179720236005,137.124621335419,168.93271489819,176.362776977579,185.718971608346,155.96621151907,128.484666648246,169.428528831992,183.270842873928,133.178542892719,153.011780447633,159.263384551702,161.116256053533,118.242973041165
2020-09-30,155.263790021564,148.089301946468,136.300202365374,167.954515688499,187.945114137621,185.501497053113,155.941685159253,125.822815519786,170.653534306524,183.376157646522,138.08966887285,152.283296743427,158.215284324815,138.496362466421,118.246601168197
2020-10-07,153.399276012382,146.5319915616,135.712797371189,166.771589518814,175.38394345233,182.206335135426,155.112561054753,120.915342980514,166.966525686711,180.112340777805,135.74144748738,151.010967381131,157.926162449843,138.912780936706,117.367226852444
2020-10-14,153.313845046144,144.520222527612,134.844242282081,166.263072144886,195.627100914111,179.887094446189,154.646905101202,121.496026907653,166.223129217915,181.552753187729,133.556711766683,149.952441109312,156.273915391041,152.947328783484,116.900659402132
2020-10-21,152.775112634717,143.295363543333,135.17327505761,164.214083044795,177.325144402631,179.560687710449,154.599740787823,123.722756700615,167.084879124902,179.375557196412,133.751409728993,149.764454005638,156.785943209289,178.759686354008,115.162678257272
2020-10-28,152.977644602331,142.356355776989,135.90202669331,163.456364490565,183.512093675152,178.033039290794,154.688196428471,124.17156814601,169.21957840577,179.057997818818,136.819962713015,150.187645429435,156.194400512834,176.143632486487,115.223383904343
2020-11-04,153.328293807137,144.337883774084,136.317943993781,164.686460502399,171.731032482103,179.284121286558,155.147680561842,124.386486140975,170.517430227904,178.311200208801,140.158134506657,150.379675234567,158.591708592542,174.531025426614,119.547254243211
2020-11-12,155.538610810017,146.704713448391,138.172563690837,167.775532143756,177.16152165447,180.837650610357,157.897744380581,125.248356016083,171.991188076214,181.941721479775,139.729806875325,151.253165447297,160.742597221183,173.415377360204,128.730626424313
2020-11-18,157.666107466552,148.438959527204,140.147010538019,170.572554339944,181.235569093241,185.468742311675,161.138219366172,125.84403274755,175.100407532201,183.982809655683,140.200945406124,152.281053443717,162.320911301107,176.408279592531,140.164736125571
2020-11-25,159.085661203027,148.902761468498,142.434482067009,172.266098022557,186.142297563787,187.824619823993,162.333243498416,122.935518280922,177.151251885926,186.605486077496,137.163694007668,152.765405706611,162.724545555139,180.60699071034,149.366173731807
2020-12-02,160.103333683469,149.909539072416,143.128502484459,172.531160421868,189.989686431209,190.843137670714,162.539870058153,123.153710474499,178.157772069124,188.142492402695,137.897484004427,154.388661320655,163.793230332854,180.868108667023,152.893447064806
2020-12-09,160.102452262426,150.591454888014,142.846297367282,171.710872133876,192.021162772815,190.977690606159,162.118273407598,122.723224224583,177.053202846592,189.260910796947,140.885089898336,155.374911212869,162.729610152496,179.693107822744,149.727843540238
2020-12-16,160.894080094956,151.563370006983,143.182478742985,172.173015214881,194.10881666844,190.264894240649,163.624248153371,127.346949142436,177.167425729938,189.318787936425,140.387477405026,155.999061419382,163.52535967739,173.398951447499,141.334381806912
2020-12-23,161.285244035954,152.480554710741,142.992448590357,172.683055210346,193.558658424497,192.693709766962,164.200606859148,129.404174992328,177.758083664842,190.616946651515,140.709928811519,155.461145274114,163.51482599238,172.770290472576,131.042853131268
2021-01-04,161.621419866593,151.86851488708,143.172596042941,172.806728947855,194.860699318937,190.873351664491,163.68763188001,142.376792653628,177.795597718407,190.125835763381,138.20928269007,154.471963425163,164.48755230702,173.523011124415,122.667319433684
2021-01-08,161.080767075328,150.570628440487,142.972050916882,172.535007973545,193.057265817599,189.680447401851,161.481545754411,141.880793347503,177.331333889786,191.021528691616,140.35590228202,154.313866460231,163.210165998996,174.506490116089,118.410701456627
2021-01-15,161.045633530837,150.632435871944,143.660701012975,173.121358701815,194.169091192181,189.766315699537,160.493218681603,137.800492193293,176.799381738191,190.179737402017,142.849268038698,153.592513608355,162.483247166998,176.61470838517,117.23679536073
2021-01-22,161.935651721617,152.27777684175,144.856998539923,174.586710556781,195.727652320647,193.579616849712,161.306942738284,129.469649803694,178.786031364703,191.415910503303,142.6899377147,154.03759428071,162.239791855795,177.091541222124,116.069725436262
2021-01-29,163.693649683329,153.465620577029,146.479154052855,175.878587056229,196.987675584649,197.021595942016,164.347450718463,132.660985073039,180.721505843836,193.819828777075,143.662904607866,154.388210351712,163.662643427825,178.192294974885,115.06953423321
2021-02-05,163.847913777438,152.825377657919,146.367484198024,176.285008483617,196.367448175025,192.463775668036,164.157263346807,140.423784788354,183.043807989288,195.304287369448,142.398700297325,154.944196848437,163.352097565138,175.317325526712,114.753776504211
2021-02-12,160.018475261617,151.151020842074,142.638105888624,172.566688210901,191.412888012744,180.048527063347,157.908963916721,139.131843754731,179.825323549841,190.465950221068,141.694100715766,153.347126475536,159.621438626392,173.520962738508,127.286368304847
2021-02-19,155.220606844034,147.49801657097,137.416918519372,166.969699789319,185.110711699378,175.32720048493,151.887724645234,135.653055905475,174.945865090979,184.835669823911,139.895161023869,150.642363934851,155.209997524245,170.452415520721,144.000561635921
2021-02-26,152.660885537673,146.607274851215,135.218120895217,163.510643381928,182.228199591616,170.9353835517,150.28338928924,131.875648489575,170.758825054685,180.619338269882,138.153361758748,148.613983259874,150.362086570904,169.457405276737,155.972523197512
2021-03-05,153.212133028006,145.953077923818,134.67252991541,163.267814516852,183.022803617939,173.387418425005,154.986556821091,132.316796472289,171.39007982084,182.234042336559,138.787643982507,148.61675630495,151.313829064495,168.203300329206,146.911040130734
2021-03-12,153.542798295842,146.355118088589,135.587072768904,164.319584587279,184.472069321751,166.594692669067,156.70159727852,131.566179292162,172.384631562474,182.260915727187,138.583882483675,149.35935280621,151.666459393157,176.214153434041,128.836182510035
2021-03-19,153.488127363483,146.34923605564,135.568809607488,164.873458727714,184.594824832638,163.85646986226,158.402889984815,132.474882877763,171.399884476106,182.571935081227,142.109597676884,149.64993554686,152.854341837634,170.49568337469,115.752416451475
2021-03-26,154.198431487188,146.655562621477,137.268504988292,165.395686685002,185.389261694539,165.731584574847,158.378037081989,133.720722915896,170.641983476031,183.220161827187,145.819995704669,150.361951927454,151.375786083754,169.296254232843,112.905288097948
2021-04-05,156.41803959407,148.536208090311,140.1241562457,166.833514338447,188.308238932664,170.467607600117,161.277896953537,134.423794869631,171.860880929254,184.9151803625,146.004692672334,151.479068041631,153.894781369057,165.743259581653,115.309789228618
2021-04-09,158.122887611487,149.081805659138,142.096164893573,168.122152437637,189.02423926779,173.791798084146,161.485137191819,138.13387621948,174.30858885723,186.781720237038,149.218400486511,152.602200590702,156.418649044996,171.507407373006,117.816549410164
2021-04-16,159.121631840033,148.894939105115,143.546640606369,169.239003911389,189.65294543251,173.006347868147,163.088401330154,141.101989323207,176.067385054759,187.684602796593,149.528907064312,152.736354001469,160.232046299016,165.287460372549,119.099700641999
2021-04-23,159.139151108624,148.967704063341,143.340934123401,169.722564959595,190.586696129673,172.741615172764,162.10022190261,145.779178622405,175.810528545884,188.247541033338,150.319474940445,152.287646647383,160.858833292309,160.119838790183,118.743920613862
2021-04-30,159.073619388611,148.399015932776,142.752715880134,168.941011285428,193.287817559006,173.278411387863,162.427010365528,145.215806499251,176.428028322715,189.045331874047,145.96454114683,151.698679904371,160.485328857897,165.155492164473,117.111530233278
2021-05-07,158.517691124482,148.929513517173,142.212081873646,168.567514942011,193.439074798336,173.545010540334,160.042227571073,143.513595542997,175.710163810786,186.996924657537,141.350163119653,151.600291827736,159.282108215063,170.288898123074,117.558543037144
2021-05-14,158.61058451026,148.985488322249,141.490970974589,168.84576759722,192.996413746632,174.874385107167,159.438628734818,141.209196819487,176.481503824079,187.762766828149,140.52187014245,152.423350023144,159.122312371667,173.278128001384,117.632098488359
2021-05-21,158.945274511636,149.710244185537,141.897468455372,169.391941260571,192.249591521143,175.530307794684,159.489225267745,138.09940514256,175.241047884931,189.514871311727,139.289856675993,152.627752453887,159.337077315711,169.490081456315,115.490529810166
2021-05-28,160.557181434751,151.455820634387,143.200763274995,171.103679607994,194.505143533429,177.756860902229,161.179223869385,137.197275307847,177.002636900459,194.332434057876,141.041537125459,153.286754996521,159.96477709212,172.723399992098,110.49417495761
2021-06-04,161.68757182366,152.672531448186,144.958341251649,172.685262437289,195.743318033279,179.631421697819,162.342562825125,136.733582419201,178.452667800681,195.860526728093,141.838130582894,154.012669185912,159.263616230838,173.168239621652,110.659550392203
2021-06-11,161.898679547384,152.641993585347,146.269903451951,173.105019959886,195.249892955237,181.089515559417,161.209249783074,139.476296226204,179.939311195284,193.916815124138,141.108332726901,154.569451829147,160.299090926663,172.499868960551,109.13662504958
2021-06-18,161.28511039913,152.340840371558,145.406315341278,171.387485443297,194.737173326857,180.846066923063,160.483893840509,141.05625861705,178.578978893873,193.65798751661,138.89680818698,154.304578812249,159.888571487837,174.471710441535,109.910995858798
2021-06-25,161.574616592767,153.656677270313,145.57264750324,170.350181217888,195.347021073123,179.570066222694,161.59716659702,142.647564418626,178.433183519216,193.189799081611,138.985150116251,154.422274390931,160.577788645217,180.118102169101,108.690037385544
2021-07-02,162.62937447296,154.997528554906,145.808085621599,172.402713928208,196.83048988739,179.269183849497,163.014745565234,142.88949463702,178.798397805257,194.629035579726,139.906945408113,155.525569678887,161.139208848169,183.8774210976,113.803126563412
2021-07-09,164.296125975767,156.307338787476,147.568861449886,176.141573752219,198.417163692464,180.871277762038,164.499069857653,142.783675575271,180.981098401216,195.188481030795,141.552619381835,156.304272563125,163.185375276705,186.042861181973,116.339162264738
2021-07-16,164.509349669338,155.985586069409,147.880766090376,176.637204869486,199.773272505935,183.444944933304,163.840635596058,140.782418824147,182.241289158263,194.303024341825,142.023174049382,156.75856115926,163.8365923884,182.547572110814,116.959373586258
2021-07-23,165.552129701332,157.785769311102,148.502913411331,177.50818073398,201.882946900841,184.483479913069,165.525807443557,141.706901835665,182.852368692123,196.317397824498,142.965541158393,157.179636911607,164.472286464548,184.339638694959,115.707980385015
2021-07-30,165.517525288145,156.914745475013,147.987386237066,176.456583500734,202.551683453946,187.760305821011,163.048660143918,139.989329838954,182.632327535854,197.757411686747,143.626631548922,158.121729998595,165.799095755376,187.172059641746,116.021463439995
2021-08-06,165.625637275301,158.040956326275,147.499343382533,177.290376002983,200.709100809853,186.852166488903,163.797778441014,141.5276769559,182.19255859869,197.546363624852,143.573438833746,158.36583194209,165.847113191339,188.116003497808,116.112114610177
2021-08-13,163.993576643735,157.269278849384,146.666309399542,173.106357504313,199.342949537736,186.457930181907,162.301305077381,137.643307317582,181.506196692219,193.685247705996,143.159883975977,156.774089363305,166.260515697472,190.250501723738,116.205606513295
2021-08-20,163.160311548571,157.620611788988,146.60434458196,169.629269767118,198.916769627876,182.324236728504,162.689268943387,137.630077315798,181.013078683199,192.029813692084,142.876947837519,156.034320117802,163.837754494108,191.456075491249,116.352298128208
2021-08-27,163.129497780298,156.163766521157,147.784522120677,167.074852633711,198.810152336063,182.268409437429,160.707754671385,134.568710840266,180.60160453687,195.804239122404,142.464674552289,155.578398903333,163.8803189939,195.036958593991,116.757353308857
2021-09-03,162.991890386602,155.454331903838,148.299372235291,165.674935914171,198.890684970064,181.762736506762,155.919098169616,132.737541599907,181.422993879241,199.080361998766,143.784043856587,155.51921261825,162.052384370234,190.011013302733,117.146596202787
2021-09-10,162.936896963961,155.197738050808,148.210765245689,163.077263462182,198.408780499046,182.162179163382,158.316174792581,132.164939416867,181.93760622579,201.359558186648,143.46005507737,154.258921829981,162.556111363024,187.671698318696,117.514080679686
2021-09-17,161.061319869692,153.500261913923,145.375431302685,160.11894854378,196.896049766145,180.537765845545,157.270505709115,133.385208865713,180.831954790768,199.180406470609,143.764532082566,152.152664054002,161.092101887826,182.210581268519,117.862738242416
2021-09-24,159.672988071465,151.882232666162,144.288828589175,158.287205938783,193.841148731892,178.263173021601,158.57996385455,134.696081843618,178.616265485769,196.856006651316,140.2719410013,149.783665814973,158.792522739778,184.548851229765,118.18375221096
2021-10-01,157.363006765904,149.012812263584,142.538185112471,158.184588689844,189.971280939928,175.346601812622,155.215464220264,133.372807923704,175.752763124611,192.053070240019,139.36742859859,148.23396240092,155.441829644386,189.985068891122,118.461656841017
2021-10-08,156.262613297625,148.794435902108,141.933604587597,157.590911173655,189.661641499673,172.458235310815,154.141185905179,133.809937273398,173.581646570496,189.447206110711,130.286342960924,147.357884884858,153.028755360263,194.42515036291,117.945527398359
2021-10-15,154.817777194978,147.473712898173,140.097178620952,156.343369492582,188.618271595791,171.080589583541,153.444335249565,131.723703257601,171.958605674301,187.209341324848,133.152294856053,147.791348265158,151.388787156517,193.941767977231,115.959548053985
2021-10-22,154.433813520521,148.424377075505,139.816450270091,155.924722016124,188.403057350033,170.160914891078,152.022954235721,129.725637970213,170.839776797725,186.480071722664,133.194190333622,147.609439201805,152.214928315874,187.982147682884,113.225354622985
2021-10-29,154.46085800263,149.336360559179,140.705753654319,155.783564883097,187.837639789538,171.524261715078,152.468294520228,123.314389351496,169.880175603755,186.467744046677,140.731539274777,147.229110834313,153.042617975312,188.572411857521,111.996454309475
2021-11-05,154.586280868853,149.492901754122,140.760549510025,156.694232882367,187.445025054851,171.1256399163,152.473239740089,120.950256396172,170.199996248458,186.861456563911,138.90846554127,147.28401641564,153.164686792603,196.908334478324,112.961763000146
2021-11-12,154.228931936739,148.412592594554,140.685098539987,156.671753568495,186.505347184895,170.853590824451,152.241600734057,120.96693846573,169.264529525101,186.500279821823,139.195898574188,147.190542410875,153.123125211909,196.239962033944,114.058238321468
2021-11-19,154.102308102087,146.708374223073,139.938319717749,156.976114098789,186.876098806599,169.520003907054,153.471789395187,121.88972553389,171.148500126222,186.408949113254,139.253519679621,147.605898547252,153.975954504821,190.998365385516,113.791895209735
2021-11-26,153.894674542103,146.508556892096,139.568923697175,157.989687618275,187.598660596319,167.812173731226,153.544161814924,123.13273984911,172.914611906277,184.563312973966,140.098399752572,147.743530252243,156.247224225497,179.775956778504,112.300183555048
2021-12-03,154.282309506984,146.804341093482,139.117857927363,157.599868646479,189.506099234265,167.289684992522,153.611582480514,123.181762420154,177.211578969239,185.849464695472,138.666470143337,148.068856650957,157.369441343603,177.424243756501,110.978542654793
2021-12-10,153.946299989826,146.517553699702,139.210209425382,157.74841580167,190.098085015132,167.039521748029,151.646831699493,126.140270566375,177.456922790452,183.845324822444,137.668553514127,147.907004226082,158.211560259299,178.964386379357,109.82478539881
2021-12-17,153.995678456167,145.877629426366,139.231306147188,158.164060609487,191.309631057961,168.999428752143,150.526251071415,127.104854250588,177.130704864898,183.674740611967,136.85506822812,147.610269900503,158.841118866189,176.441629308854,108.693228795842
2021-12-27,153.22045540273,146.379611387771,138.102746729594,158.874278541737,190.919749551818,167.667763759172,150.442616924157,126.360307546087,174.045067346362,181.739386779284,137.613271215936,147.451814741602,157.397448072399,175.329181487854,107.541113390038
2022-01-03,151.421026077515,145.532131773095,136.443309632987,156.20741451615,187.614357330617,163.687108709378,149.392817945465,122.774310639855,171.348583478666,180.355524647161,137.625992263766,145.884800028695,154.803947375587,171.625304764149,106.363482570354
2022-01-10,148.386439101454,143.218076755421,134.217720976976,151.306783136278,179.107963872825,158.746522267898,145.891437503833,121.324138875754,167.620651040283,176.52392708222,137.607972417024,143.69997220581,150.365612612238,174.054181048221,105.164269349137
2022-01-18,143.18896762798,138.106156364201,131.140861504827,144.526609363715,169.212546124044,152.301950591723,140.151208993533,118.725967904643,161.791335579386,167.856263552252,133.665707519097,139.918540244591,145.066374399962,165.982788688913,103.947735611441
2022-01-24,137.606011322153,133.547749576857,125.962356136689,139.107168143221,161.077287325287,145.834279915837,132.42825899204,116.086452081157,157.483520413104,158.618642795669,131.56420022134,137.28180533834,137.352164495813,157.275850053288,102.712693689955
2022-01-31,133.232198524731,130.124711822359,121.626342688419,134.99061139583,157.369823137762,137.99188346714,130.195033364902,111.668987036542,151.955300496015,152.166516510998,127.659227982546,134.654193761737,132.367705303086,151.217285229607,101.451069387996
2022-02-07,129.237914490125,127.137063782602,117.114425588085,131.32518464156,154.330472082018,128.244468405904,126.92309512911,109.709193233118,149.052974885038,147.764772148479,124.726677963483,131.49044600041,127.43129333107,150.544363561899,100.154480765801
2022-02-14,127.472071990602,125.857626613811,115.548535412144,130.063853732217,149.766550322871,123.093834452543,127.30270651601,108.219275041161,145.753985808417,145.134117170703,123.137762613078,130.638940774763,124.328894139998,156.416123199575,98.8620541687464
2022-02-22,125.871298425622,124.107256341009,114.486758499572,128.702502065007,147.386973305044,120.427685754824,125.663313286748,109.149277727897,145.097002461999,142.369059780587,122.660544999714,129.865292608396,121.073571295231,149.900980451178,97.6586168383126
2022-02-28,124.447914454287,123.510844440891,114.206994101599,126.906300141488,141.774650681202,118.508981227161,123.245054106522,106.922509998858,142.967734047838,139.367299670538,123.667005639298,130.462897065019,116.217958166462,149.343362693305,97.6452071771952
2022-03-07,119.421264273195,119.917804808607,110.842777659194,120.017804195282,133.653441124468,109.757132560643,117.267734672489,102.766777631651,137.930646874934,132.204489122464,120.885051080532,127.338728930589,108.225227808123,136.009900215758,97.9178002477419
2022-03-14,113.329355900396,115.46504117349,105.589832259266,113.716249038547,121.638465307637,98.3295068478185,111.758128340267,97.4941974990345,130.846577435539,123.929168223279,118.002112115111,124.065329173792,100.639634695857,128.083230208006,97.7692839230596
2022-03-21,107.894898848945,110.209851442918,101.113520371732,107.579634276477,112.808858713407,88.9427024740052,109.00762839443,94.1846783838771,123.467308328397,116.778224173619,115.67151808023,120.104421205103,94.7991246931078,115.406339115873,95.8699970334555
2022-03-28,104.755903530835,107.479155982876,98.3675661215585,104.439279398769,105.389733734264,82.8889787228008,105.500416458067,94.007026236713,118.919999832405,113.371598080872,114.616184895474,118.641996393137,91.1322244993509,108.310461872512,92.9746335460491
2022-04-04,99.8393679615179,103.88308344441,94.5600459588438,97.8519889596582,95.131775147192,73.9922494820258,100.733755421584,89.8112425581971,113.713388576441,105.811834540094,112.524208272665,115.891546944886,84.008895374452,106.254051823002,89.6511557283163
2022-04-11,94.454081419489,99.5417285861902,89.8634860537418,90.9047683699098,81.2877169208553,65.2611093992937,94.3988107347513,87.5858561178373,108.242352130188,98.292840701578,110.07061629877,113.800963847098,76.9510157488486,105.558352665148,85.9075824436441
2022-04-18,89.3930028993841,95.2504537518704,85.130131277712,84.5657920571159,71.6260389445148,56.9343797824129,89.7465058306584,85.1955065252975,102.502532039946,90.2767937479492,108.031413017606,110.595308465646,73.3443110153946,105.401294642807,85.2032299833767
2022-04-25,85.7194079516173,93.0768466100631,81.0869144304601,79.9244297538448,64.7311675121775,50.6243577987661,84.5454719911477,84.2356030682953,97.9078605755636,87.2117566530635,105.669602996136,108.298273454676,70.4708560377217,102.113542914431,84.6727036852881
2022-05-02,82.8779055267408,91.4141709720414,78.3154611069074,77.354653382451,59.3150352369168,45.6270821233435,81.1401019349951,81.163627030342,94.90113492514,82.8402790892674,105.083867558471,106.59405928789,67.4360743431095,102.823507723867,85.0757884728401
2022-05-09,79.3098223469803,88.8637711422385,75.0679040690726,74.3935271470277,54.7000989784694,41.7975180617541,76.081148942166,76.5843925324342,90.7813537361737,78.4051250118377,103.953600138375,104.633111249818,62.7949614509924,102.042405649943,83.4130141857591
2022-05-16,80.3650674320674,88.5524143519956,76.2823810144745,76.9276315217217,56.4912288314167,45.0311455369431,77.8039294028346,75.4864453604074,90.1869217910461,79.39913866776,106.076404697831,105.670694028599,65.0735779372133,101.72869825489,83.7851525328916
2022-05-23,86.7538515567826,93.9093254033333,82.0071623034316,85.4463540936768,68.1836331938475,56.261389487388,83.697161914433,79.5809463926225,96.6850658843335,88.129475401527,110.324278552661,108.751137753191,72.7396835033867,99.5967405372894,85.8607333741738
2022-05-31,93.272353853312,99.3139433999232,87.5397766277378,93.4022300943072,77.9572227204886,65.6537164987441,91.3554134916631,83.6974911758083,103.461845275646,97.4460764524573,113.541583536767,112.896263467703,79.9860809727064,101.996547846683,89.2984465922081
2022-06-06,91.7059116332917,99.4093131305446,85.5393614536609,91.3180309614426,75.7893310198648,64.3036341498766,89.793397399132,82.1962433998593,101.800397525412,96.1783683030441,112.493187586283,111.773905416779,78.1257002796354,98.4413011462376,89.198451619094
2022-06-13,86.6101169833239,93.3714350031605,80.661315803357,85.813859297209,68.3469388749176,56.4778922607128,86.2734353006202,78.6689797977123,96.2968170895016,89.0399600266613,110.402334447548,109.24448108234,73.0994825254456,98.4819098713937,87.9412567186755
2022-06-21,83.3370359219174,90.771005392468,78.1745967071766,83.5578491055487,63.984681917074,50.2671357033807,81.6812878569482,76.7739314310295,92.9891596608363,83.3892843213415,110.313385620385,107.261184433632,70.9599846964311,95.2429196774612,87.9451784410921
2022-06-27,87.9461157106484,93.9344770647061,82.666652379994,89.2503403740491,72.1629379930502,55.0868942674858,90.4890811613164,78.9257592837607,97.9909668625797,87.297377098218,113.182411136232,110.309994071404,76.9353023843519,107.976860934142,93.719390044542
2022-07-05,92.2008685785671,98.9922131114323,86.198740630695,94.5715259615825,81.4277571446706,61.8950968381716,92.4366882782918,81.4002946831047,103.184701866786,91.8200861009269,116.159430070483,112.878651679821,82.076885115911,130.977025249386,99.7142711630683
2022-07-11,96.0007239448896,101.836770148632,88.7766548639607,97.5210069874113,85.9488537776899,68.7359763840108,100.428008837429,83.6382641706418,107.369905165003,97.4082555212309,118.230640337301,114.977957521087,86.1404117740826,133.119680988651,102.532294525977
2022-07-18,97.6653843168359,102.611399855668,89.7042299864121,99.7129521256752,88.1619823134912,72.1397823142826,102.068976559779,85.5855189159162,112.15874545841,97.9855174211914,120.29152364327,115.954389590925,88.0900907206575,128.282748036497,103.832701648415
