date,All City,Chicago,Cincinnati,Columbus,Dallas,Houston,Las Vegas,Mesa,New York City,Philadelphia,Raleigh,Wichita,Arlington,Charlotte,Boston,Corpus Christi,El Paso,Kansas City,Memphis,Milwaukee,Phoenix,Portland,San Antonio,San Francisco,Seattle,Virginia Beach,Fort Worth,Oklahoma City,Omaha,Pittsburgh,New Orleans,Tucson,Albuquerque
20-08-2018,95.1757853,101.7996344,97.16027394,90.90029231,100.9430103,85.249453,95.73420977,90.80053662,95.37564473,88.44529048,98.63365131,107.7758424,78.06087337,93.14753243,87.53571094,94.44605851,94.35778625,101.9470293,97.45639798,95.84941661,84.94806629,86.49109409,74.21960129,97.89162448,93.202622,93.67171689,94.59123474,85.52348397,93.37456874,97.03089773,90.40732445,97.58633459,88.06590568
27-08-2018,94.9982306,101.5080879,97.21383405,89.88516349,98.9311759,83.34330175,97.99882048,91.40375387,95.4520963,89.08496073,98.2836124,108.2878715,74.65063896,91.48628704,87.16532298,97.78833207,93.19172753,99.7628934,95.81921567,96.04786613,85.27738953,93.16525136,77.43008884,98.33944412,92.47389949,93.97523528,92.70763706,85.20607542,94.01215987,96.98129695,90.29104218,92.66500917,85.73012874
04-09-2018,93.83187879,99.20021817,95.32757452,89.00828209,97.11946401,80.9540203,96.68216071,89.98813577,94.81814017,88.20723205,97.28395806,105.9915802,74.37329201,90.62938429,86.30247046,93.39244694,91.58915841,100.5386974,95.47569592,93.058975,82.89495647,98.10156032,77.24415179,95.9944601,90.56690247,90.8922097,90.48501142,85.67765498,92.99918999,96.78354456,89.23032426,91.67236563,85.30812982
10-09-2018,91.46898691,96.1224497,92.6692035,86.95705491,95.96493667,77.63276462,92.94586665,90.7188386,92.6117654,86.45799538,98.44860283,103.4435859,75.12564508,90.49650382,85.39469833,82.78915214,90.54083263,89.4461928,92.87873284,88.53953186,78.74238956,96.31181077,75.06153726,93.00893669,88.84350476,88.21138371,87.21379625,81.836285,91.04682298,94.98283721,87.23131102,90.24874921,81.51504209
17-09-2018,89.2339539,95.85847251,88.83382095,84.81114289,95.51359795,76.42407618,89.87155222,89.47057036,89.7817956,83.90830884,96.14953253,102.4143124,76.17592811,84.73050979,82.88312757,74.13139235,88.26565063,91.9775531,90.68251125,83.81103448,74.15387748,87.36542916,68.42105492,90.06806469,87.2128466,83.42273834,85.06320963,78.90185387,89.9866396,90.02737424,83.81117995,94.53917142,73.50747617
24-09-2018,87.98074386,97.37227775,88.48447483,82.76728202,97.83735627,75.12095441,87.58421709,85.93107515,87.42702446,81.3906416,91.39432887,103.7522251,74.84398331,81.02870751,80.67410149,72.72933168,86.97865726,90.04159241,86.39932001,81.22337701,73.26060377,81.56067075,68.7972244,87.86920257,85.17420182,83.10237296,82.91587375,76.61468912,89.78422636,83.17153319,81.6835391,94.09131467,72.08222309
01-10-2018,86.47464781,99.42787341,85.86886548,80.77983671,95.90798973,74.14622589,83.48832498,82.61286678,85.2675946,83.22785511,90.06859656,100.5364095,73.26702564,77.8105958,75.78111662,72.46258584,82.85434988,93.66878631,83.5410679,77.57252684,72.3518397,76.15890164,64.89333691,83.86997281,84.58313821,81.85667481,82.82978834,77.92413629,87.67625622,80.81148553,77.49193595,96.56234703,70.81450649
09-10-2018,85.51194219,99.76681352,85.01222729,79.40928393,94.48601056,72.79764487,82.27262256,79.15468421,84.1480273,83.39023838,87.45908378,98.1271589,71.77723888,77.69055334,73.22960096,67.59063698,81.43917946,87.74598912,82.89571027,76.66344562,71.79561032,75.23063213,64.10940035,80.78728715,83.34045738,82.02735023,80.77277565,76.20329004,88.19373802,82.24406184,76.33640836,92.86181561,76.42037053
15-10-2018,84.10840278,98.11099377,82.77853183,78.71217948,89.6642565,71.75929208,81.64035265,79.7584773,82.91158551,83.13011976,88.43207867,96.65455861,73.88842304,76.35014264,71.23677272,66.93279782,80.60527302,81.15057664,82.66427885,73.26742335,70.71599498,74.86276429,62.40066172,79.10485153,84.59665608,81.1789428,80.2933662,75.94363311,85.84931702,81.64556518,74.21255149,90.03019773,75.34960957
22-10-2018,83.5567653,96.6056906,83.47648936,78.12171196,89.59520444,71.437188,82.72771843,79.59219417,81.82140822,82.37626582,85.85359112,98.37729365,71.18003114,75.48088397,72.30208027,66.74758054,83.75181346,84.28459165,81.68086091,72.72361773,70.30062932,78.34148436,66.78413732,80.06810296,83.78719394,81.11031369,78.26319397,71.50781206,86.19394747,81.77638159,76.23399912,86.90276829,76.17198168
29-10-2018,82.71828334,94.54221749,81.43067891,77.21346522,90.50371152,70.22585432,82.57278873,82.13710219,81.38457947,79.44472094,86.19430498,97.95088319,71.86836424,75.39342875,72.11090718,73.51996835,81.85631422,83.94146229,78.6944208,69.58370502,69.48531761,80.51173731,64.57403076,78.29347829,84.38388946,79.72711449,78.20191773,71.12361021,84.84823055,79.933137,74.37545593,89.00434339,73.73700616
05-11-2018,82.47818653,93.86832326,81.88295963,76.37168544,92.37592607,70.6275873,81.7277848,86.64881118,81.36862509,77.84133997,85.42355549,96.18622422,70.22427527,77.79642922,72.18008178,73.06430536,79.90145446,86.68750507,77.945429,67.89103379,69.35270604,79.18582841,62.9260298,77.2359951,84.9547039,79.42693416,78.40232813,68.68104442,84.71417044,75.90812309,72.02811983,91.54887599,72.30292409
13-11-2018,83.53769318,94.49246468,82.85650408,78.02500798,93.24330438,71.42817421,83.24946955,86.22725276,83.24124874,73.99816395,84.57317639,95.49003118,73.35175309,83.09081879,73.82805081,70.74344801,78.25018211,84.91099382,79.31150477,68.52532593,71.15007648,80.30277472,64.0443392,76.45191123,86.78590339,79.5176694,79.7586506,71.40237117,85.14684011,73.94736713,73.55454756,94.67630542,69.53791356
19-11-2018,84.86599299,94.38703596,86.47906065,80.18041972,95.06581713,73.89186004,84.07422879,86.12162058,84.37262302,75.51750057,84.47450636,97.61290902,73.29446548,85.92696566,77.07395244,71.93216959,82.38293589,87.36295516,81.82773428,71.29058586,73.48730707,79.84315013,67.75530055,78.6663171,87.53022219,82.37211085,82.14325948,71.4270565,85.99463673,78.38091598,79.44124218,98.73150046,68.37064463
26-11-2018,87.46664739,96.26062142,87.20641133,84.11438805,96.08926555,75.35510366,86.87753403,86.62827576,86.92465108,77.74615622,86.86048349,100.1050123,74.39683834,89.10154123,79.8311046,78.70943287,85.6882401,86.77001464,85.11309473,77.95779362,76.08651559,83.0343016,72.86415716,83.36221912,89.52317634,85.97645857,84.62988429,75.30612505,87.12451929,86.33407214,85.93290313,102.4489518,71.77518358
03-12-2018,89.08324271,95.54172049,88.57646271,86.55682802,99.38593761,76.95162232,88.29007612,92.9090332,88.2739852,80.58141623,91.75092774,101.5783798,77.43176787,88.4349093,82.2037434,87.7318384,89.33781483,89.55094675,90.33872629,81.41497688,78.12409467,84.04482824,75.9264159,87.00909221,90.22225049,87.688009,86.18441222,76.98746758,89.30259438,92.93837217,83.25416464,101.6405493,76.73767945
10-12-2018,91.11287983,96.69087806,88.9352927,90.06595272,100.1240022,78.44117173,89.67033552,94.94045943,90.25424432,84.04019181,95.67133178,101.9582517,79.80573552,90.3153239,84.05455209,91.64015828,90.66874805,89.17337263,92.15189021,86.06830299,80.62755835,84.92085647,79.96685565,89.3362139,95.13449178,89.56294177,87.45826407,82.12195922,91.40898015,91.95234122,82.44568639,100.3152997,83.04737063
17-12-2018,92.21093365,96.72089317,92.32728423,91.94598799,100.606542,80.55456374,89.66101376,92.73636174,91.47543145,86.96056045,97.73232621,101.6722208,81.92340309,92.16728711,85.92928038,93.67194056,89.94319125,92.96126406,94.26149467,88.60373429,82.63464396,83.76450053,84.0172144,89.12576733,96.42001322,90.9788204,88.25357824,84.2717595,94.87045278,94.30170648,82.63458224,100.921739,84.81617583
24-12-2018,94.22350868,98.51789406,95.72118147,94.3753191,101.1816094,83.8386877,91.72800483,93.56868952,93.88997139,89.14470684,98.41742518,104.6711851,81.16561934,94.62570652,89.19344809,94.82043382,90.86489769,94.37994211,96.33703706,93.58352806,83.16036666,82.32246745,83.7554233,89.91069024,99.73388289,95.03620791,90.22919413,86.51459498,97.20671961,94.88688211,85.0176761,105.2816398,97.10645905
02-01-2019,96.30981463,98.25327502,98.44362878,96.21785929,102.5908312,85.32398808,94.22614312,96.40511835,97.20323552,90.13694403,99.75673675,107.641819,82.82237485,95.49382701,92.67445903,97.79927646,92.76514015,97.87201728,98.73815239,97.11144757,85.01493556,84.69661291,89.32341373,92.48784383,100.052229,98.00850327,90.68726244,86.01022448,98.03318452,99.92626374,87.08858023,108.1493063,98.9829404
08-01-2019,98.97646056,98.98373841,99.43046213,96.88170962,105.0112852,88.78740179,96.68360764,100.9731237,101.3124589,92.40306881,103.1574986,111.5529562,82.9009587,93.74197179,96.49467383,103.4422743,96.63305207,102.3457412,101.9607061,101.2653241,86.59819058,88.77678257,94.33095994,95.45070941,101.8025006,99.1802853,91.54577293,88.12371304,101.8020736,105.5441549,88.08050002,110.5239509,102.836755
15-01-2019,100.0768165,99.33265516,98.47854591,97.57911427,104.6045954,90.35815936,97.10840243,99.50411723,102.9011321,93.57755517,106.1873712,113.0819414,85.1632499,95.4386593,96.12121814,102.6126651,96.81646176,107.4562381,101.3918365,102.9580459,89.33740421,91.73149402,101.2702617,98.50620524,99.54556478,99.64859025,91.51250361,90.45205482,104.4772454,109.5905392,92.90971558,110.2852246,97.7614396
22-01-2019,100.870516,101.193207,99.96774243,98.20628152,107.1589667,92.82810142,96.95029464,99.5170222,102.6082097,94.90046471,108.741193,115.5658525,86.8781068,99.06761125,96.19168061,103.0077892,97.14114757,109.1447072,103.026348,105.6834655,89.66212458,91.76923602,99.89428899,100.5640419,99.57217508,99.1953208,95.73162854,95.40346531,107.525563,120.2011603,96.3514333,111.4233371,99.96965484
29-01-2019,101.2043901,101.2703159,99.83634431,100.5554534,108.0054415,91.94862441,99.8633944,102.5285463,101.6659155,96.33353758,108.9162102,118.7929479,87.21397894,106.1685367,96.45524649,103.3340696,97.66673607,108.110834,103.2852521,106.2095671,91.20022796,91.05190146,100.6574593,103.1633698,98.0728321,102.2272035,96.193572,102.2658195,107.4603212,122.5220213,98.50642986,114.7816285,102.1307908
05-02-2019,102.2547467,102.078326,102.7903049,102.5465956,108.777039,92.86793261,99.64019,109.2562903,102.0234454,97.81528145,108.6825205,122.3732081,88.64155741,106.6544025,98.99732342,112.4140785,97.86911043,106.4744307,105.3855495,108.0223404,91.80196038,90.67781176,104.2579754,103.8601461,99.57713042,105.8869588,98.13380403,102.6812925,109.1178982,122.9184137,98.88222614,117.5033754,104.2794868
12-02-2019,103.1958128,101.9013258,104.0840814,104.2003361,106.5109693,92.72587258,100.563419,112.9275954,103.0630134,99.09590256,108.5419928,125.0042875,87.34044289,106.4007401,101.7227324,118.6174527,99.67662229,107.9286815,106.9287562,110.1318928,94.50026705,91.52995812,112.717755,104.7316711,97.66748771,106.3460526,98.36168431,99.34807916,107.9401301,116.5173622,103.7852114,119.1613142,108.3509396
19-02-2019,103.3709171,102.3724553,106.1929199,104.5952363,107.390749,94.24074419,98.93136427,110.7467585,102.7906085,98.91296505,107.1430981,123.8629972,88.94079048,106.1035355,103.182757,122.3207834,99.36114601,107.6743032,107.4851546,113.5821988,94.87718255,92.66917796,113.929236,103.8078791,99.52402934,106.3844364,98.97891005,94.3328591,110.4913262,114.999466,104.8227747,117.8506071,109.9673947
26-02-2019,103.7699274,102.1688475,105.251722,105.533308,108.6927842,93.74307341,103.2102453,108.709989,103.0016045,98.81652751,108.5247634,124.2010748,90.64733658,108.8269937,104.2564209,118.5178681,102.523494,106.8589961,106.7584482,115.3661672,95.66812039,93.55092779,111.7414561,104.3620636,101.6239528,105.2069286,99.5346873,94.4708023,110.2524427,114.7504457,106.8021613,119.8163801,111.5257805
05-03-2019,104.9664398,104.4701503,105.300334,106.4969014,111.8334466,93.06804951,107.1265658,107.0238957,104.3266494,100.3617937,110.6435486,123.8828235,93.31045919,109.9882166,106.007184,118.7767968,101.4194984,108.1174723,105.8960236,116.0822654,95.62500941,93.85310652,107.1520842,105.7903893,104.6397291,106.9092003,102.5638549,98.09871988,112.5563518,114.3034853,105.5366558,123.339088,114.2491898
12-03-2019,106.5008789,105.9657012,105.9771879,108.1000098,112.198196,92.58595692,106.2019668,106.6808821,106.4591122,101.3129208,113.491829,124.1576846,93.52418912,106.7962699,107.1311045,118.6131915,101.7466276,111.241538,105.8167552,117.6418652,98.31478163,94.49609324,111.7279325,109.1959916,107.052645,107.1885807,106.992962,99.70833275,112.8043961,119.4094194,110.2600302,124.1833334,118.1641567
19-03-2019,108.5279703,107.4485545,106.8773104,110.0234727,116.4391424,95.06572262,106.8175664,110.0606257,109.1642299,104.6002974,114.4851654,123.5531633,92.92049506,107.1867035,110.7978257,121.0254279,97.7520478,114.3544177,105.462238,120.8864342,100.8187546,97.84238622,115.4590059,110.3678781,109.9255973,107.8108159,108.4238973,103.0773324,115.1066049,126.4900444,114.6871087,124.8407524,120.8398066
26-03-2019,109.9013678,106.6538796,106.4146715,112.2135767,116.458385,97.98617242,107.7651386,113.8062337,110.7979042,107.6799617,116.1891546,125.2899654,93.40287929,107.6879443,112.0558053,127.0245199,98.98733799,115.6576515,110.1833144,124.6266284,102.2141483,99.60750824,121.1860428,113.1538741,111.1044075,108.3473605,105.8144825,103.9887168,116.0931209,132.4604841,113.2060805,124.4777508,118.886402
02-04-2019,110.6341759,106.7819566,103.0425113,111.8992985,116.7023999,100.062161,112.4378168,117.092241,111.2797328,110.1985838,118.5781373,127.5345833,95.81382094,109.1716547,114.4736286,130.9384942,99.68581925,113.929568,113.9626765,126.1646128,101.0893395,101.3081573,121.0636167,113.2631385,111.151341,109.2296169,104.7645574,105.5460422,116.6263247,133.4979084,112.5266082,124.7791702,120.8043998
09-04-2019,110.1117291,105.7853224,105.6109988,111.8909509,115.3477697,99.43001353,112.5153507,116.6504165,109.6877881,111.0475181,118.5021059,131.6928631,98.46693494,108.6992032,113.8432553,134.7716776,104.084547,114.4494555,118.9083106,126.6288607,101.6987283,98.70298549,120.7871815,113.7150734,110.9200158,108.4159909,103.1564863,106.1481623,116.5117871,134.7630296,108.0176344,123.2078092,122.0650948
16-04-2019,109.9103758,106.1608459,106.4577461,111.8400197,118.4303542,101.0555758,112.0523394,115.4966056,108.5117075,108.7283205,117.3136045,129.5554511,99.18266147,109.2282496,113.3603197,132.4615337,104.9357021,115.9262975,119.3464591,126.8680295,101.9803613,98.87778332,123.1069388,111.7207623,112.0419053,108.4868623,104.1225089,107.520654,119.2549322,136.7145374,109.1034156,123.4420519,131.5917302
23-04-2019,110.0645236,105.7159426,109.9948532,113.7640301,119.250902,101.318073,112.9758055,116.7914729,107.8422841,107.2029467,117.7477919,128.2882266,101.5382686,112.1879905,113.9245346,131.447629,109.3737177,121.5680435,120.1925266,128.3191702,103.2692347,99.38784075,125.9163085,109.807898,113.6331073,108.4047158,103.7938318,109.6505029,118.5677343,140.9775636,109.4163602,125.0952685,124.4622108
30-04-2019,112.1869451,106.5587838,107.8401075,115.3605722,120.4606141,102.5966515,116.2941362,117.3468526,111.4827212,106.1382344,120.123513,125.6128284,99.27720714,114.7822325,116.4527238,131.3212779,109.0206116,123.8280865,119.6885845,130.202669,103.6826371,102.6983415,129.3535858,112.699901,115.1176883,107.0798252,107.2933463,110.5203688,120.1124159,144.730249,113.8523346,129.305132,123.1803155
07-05-2019,115.4434919,107.4727445,109.4224193,117.5220698,120.1177577,103.8399751,119.695435,120.0197565,117.308299,107.5791913,123.3431647,127.7786762,100.48815,118.4129113,119.5609422,137.9368971,111.5652712,129.2007008,120.5868355,133.3296035,104.852732,106.5034762,130.5268724,116.3117702,116.0068473,108.6334727,107.658531,115.1313162,118.8877911,146.2739156,119.2031178,133.6657269,115.2648222
14-05-2019,118.2769049,107.0333832,112.8714978,119.6614511,122.621824,104.2882221,120.5402612,122.6444537,122.4126266,111.0876554,123.9691429,130.5430473,99.84369863,117.6597444,122.8288448,141.4535224,111.3249254,128.9182848,121.0115413,135.1648581,106.1589159,107.5779047,132.9814727,121.3425345,116.7098033,111.1055925,110.8663445,117.3943787,121.6404206,149.8720534,123.3154599,135.110753,122.9589705
21-05-2019,118.92032,107.6169603,115.2055551,121.0368206,122.8234308,105.1722171,120.1201989,122.9200612,122.1322306,114.9011624,126.0645936,132.1325936,104.441793,115.4134452,124.6875509,147.5346312,113.8354583,131.8021628,121.6141339,138.2236824,108.1630965,108.2393754,136.3403886,121.8284848,117.347283,117.236883,111.7971165,122.5708219,122.9776489,152.8677493,124.4963264,134.0596841,124.9593996
28-05-2019,119.2551956,107.5991525,114.9615088,122.6216198,125.8584449,106.156542,119.784256,123.0297521,121.2221671,120.0253407,128.0314869,133.2447958,105.732916,112.3331465,126.6498043,146.7380468,116.0469251,131.3807836,123.1003191,140.5704984,109.2641785,107.4321912,139.25962,123.0980254,118.849693,120.1821808,113.5593054,122.7170716,125.802307,159.1289574,124.3474475,134.4283083,132.6295747
04-06-2019,119.7475428,109.4076451,113.6900302,123.036151,125.7963185,107.5738176,120.4109621,122.0624765,121.1234609,121.5900173,130.4522128,135.284283,104.6611324,115.2959221,127.7847185,148.1782668,116.0451257,133.6175337,125.8833199,143.473216,109.6203043,107.8270242,142.0668145,123.3952376,119.7506488,122.536251,112.2178634,122.1582324,126.6937569,159.0962106,123.2595437,137.7959538,136.8346058
11-06-2019,121.0476186,110.0678253,114.3471925,124.0069828,127.6960433,109.2011323,120.1021303,117.4222098,122.9509526,121.7113627,132.1596499,136.9455721,105.2986478,120.7442861,129.8182056,145.7060724,117.7178906,132.1889138,129.6349648,145.7461831,108.0142001,109.9247911,144.6954702,126.4017833,120.801899,122.1350347,114.4783255,118.6324484,129.7081411,158.2735318,126.3346694,141.2491841,137.6621477
18-06-2019,121.2115467,110.4795213,116.8618282,124.4959692,124.823449,109.862987,119.3688494,115.7291781,122.8213078,120.7856736,134.3961009,136.8520539,107.1737321,123.6291986,131.614293,144.769102,116.1298803,131.9589928,132.2950785,147.5714161,111.2643145,110.4549173,144.6290066,126.8684631,121.2452914,122.8128096,115.9905872,121.8953676,132.3370142,157.2424942,126.8775305,141.9008013,137.7708672
25-06-2019,122.6306577,110.543149,119.4110582,126.4177636,126.913425,111.9986412,120.2478715,115.1692779,124.345127,121.2865944,134.9415115,139.0121741,110.2447268,125.3587959,133.1037304,149.409557,120.1097484,133.4730919,133.5912889,149.2766385,114.2579618,111.9338062,146.6746297,129.7535146,122.658223,121.0529349,118.5108798,127.6676565,135.3711253,158.8332879,127.6417005,142.3630368,140.294521
02-07-2019,124.3228459,109.125672,121.1995387,128.0958331,125.3509085,113.3043166,122.3970209,118.5072936,127.359802,124.0019682,136.7320228,139.5216876,109.3211601,124.9886844,134.9783011,155.2821038,119.7815771,141.0646667,137.6963957,149.745467,119.1468834,111.7913724,147.7435545,131.7216994,125.3661515,123.2445474,118.2102121,133.4000517,135.4700665,161.6664462,127.5881621,140.7103773,153.493798
09-07-2019,126.5245402,108.7208317,121.0085249,130.2589056,132.1811663,115.5845457,123.0091805,120.1048934,130.6536742,126.2073322,136.9149267,146.26859,109.0983363,126.9519416,136.9648224,160.0422503,122.0860746,140.5472659,140.3975652,151.0455165,117.5828123,115.1841084,147.7374429,134.7673318,127.5179346,125.5735202,118.5326638,131.8591458,135.4810656,163.4008096,127.3623777,140.8076972,155.3038279
16-07-2019,127.6616611,107.7985899,121.7843929,132.9713995,132.8528481,118.3833499,125.3051383,121.5789264,131.79016,128.2857673,138.6796716,150.8878347,110.3750001,126.2219861,138.8837097,164.3435095,120.5004754,142.6486516,143.2720277,152.4625496,118.1683385,115.9826605,146.2223162,136.5049027,128.727097,129.1098802,119.6969308,132.6246427,136.1072596,166.7748624,133.0731068,139.9264543,157.1528279
23-07-2019,129.1251539,109.0758611,123.3826292,135.692578,137.463863,121.4050762,129.6497108,126.794809,131.8438461,129.7826572,140.9528543,153.8442983,112.2844788,127.1972414,141.1654836,169.5863729,120.6346484,140.278451,144.9773909,156.6933846,119.155397,116.5085963,150.0961308,137.7740184,129.0926221,130.6474589,122.8431742,143.74269,138.4112233,170.2694101,132.7823881,151.5507956,150.6028526
30-07-2019,131.4499357,109.0912082,126.3374601,139.1703591,137.9679407,124.3484993,135.442447,133.5691732,133.6333797,132.3256334,142.5900679,153.5986343,114.573829,131.1046328,144.098918,171.1014326,122.8725484,146.2185626,147.4538732,161.9485415,122.2519053,117.5915235,158.2938413,142.6415364,132.1436863,133.4091043,125.9226592,151.321185,142.488969,174.7595366,138.7471321,155.5388079,155.0830294
06-08-2019,134.5464149,111.5871806,128.8023729,141.2815372,142.6117803,127.7075781,138.8321758,137.1300405,136.8202492,136.5259254,145.1542594,152.256982,115.9874265,135.1875533,147.9486632,171.0239632,126.5766428,151.8372031,151.4264893,167.0971323,125.0990374,120.5671049,169.0904522,146.882805,134.8565123,138.9023167,128.2978454,153.262976,147.0182727,178.9780565,139.2898759,159.2254987,159.8404725
13-08-2019,136.4770335,114.070071,133.2503342,142.7496505,143.7637769,130.0372784,139.2388518,140.8450441,139.3210272,138.3195364,145.7019933,153.4840004,119.8212067,138.9786071,149.9653478,172.042468,132.15653,155.5680695,152.6984086,168.1736391,124.2107402,124.7084713,172.9129771,146.8933984,138.2048851,140.29382,129.5653626,144.346297,147.2094064,180.1066931,145.6874255,155.5552251,163.2511236
20-08-2019,137.1186641,118.2076378,136.4720581,142.4379667,141.7979559,130.5712188,140.2328506,139.029663,139.7567131,138.3688892,149.4200288,154.0619832,121.3624789,139.2605309,151.0047271,173.9817035,131.2238248,155.5308449,154.2868239,167.1077845,129.9230956,123.6972348,175.0916271,145.7783645,142.3525701,139.1300516,130.560583,140.7034277,148.1258283,180.543108,147.5243743,155.8329887,164.3248693
27-08-2019,136.4597398,119.5953977,137.553341,141.5735846,140.1819247,129.6041088,137.2637881,138.8650826,138.7819778,136.859238,151.486086,154.5385431,122.5895978,141.2730709,152.7239007,174.0079703,129.8793427,153.9299962,154.7563944,165.043719,128.2100678,122.3683507,172.7558522,142.6810754,141.8543298,134.9867003,129.2518571,142.2183292,142.6312289,179.1124308,147.1050137,157.9130339,166.2760617
03-09-2019,134.205355,117.726799,132.7493921,139.1777384,138.2546716,126.8677952,132.9401133,135.1569545,136.1354116,135.3807182,151.5698583,156.0747496,118.1390859,139.3681805,149.6898055,170.7128739,125.163226,151.489307,150.5901434,162.474705,127.4601191,121.1027857,167.8764723,143.2861717,138.4127973,130.4355412,128.7249156,140.4089846,137.9088297,174.8502082,144.1881338,152.4480913,167.3694019
10-09-2019,130.9359266,113.3601298,127.2336877,136.4678535,136.7208836,124.4123446,127.6535142,132.4162159,132.9448161,132.4993378,148.9001769,153.7684507,114.3687374,135.9502062,143.8368154,169.7426482,123.1107272,150.7568681,144.8243066,159.651069,119.9589126,119.1671557,162.5746732,138.5046354,131.2006116,128.4085771,124.4185157,135.0370096,130.8072113,168.7881288,140.6371693,146.8960988,164.6225992
17-09-2019,128.997188,111.5550429,126.860046,135.3148209,136.2363907,122.9364106,127.9963205,131.8040634,130.5923578,130.3784559,144.4558581,152.918661,111.3376817,134.736526,138.8001771,166.4639214,120.5483797,147.3848373,139.8232878,157.7418417,119.0850318,117.5208821,157.1979742,136.7816992,132.1968936,126.9096307,122.0007442,129.1007456,129.6102649,165.4988539,143.2735834,127.2684437,165.0645015
24-09-2019,129.3037869,110.0467691,128.3156273,135.9954227,138.2399823,124.2560355,131.0968717,135.0922805,130.6967329,130.235637,143.3253526,152.70635,113.0842084,137.4029313,139.6063665,167.7153077,121.6143563,148.4302197,136.3082544,158.8885809,118.8310621,116.5490343,163.5665173,136.5702292,133.1072833,128.6017445,119.5459793,129.11622,130.8678286,168.242092,147.4272408,125.7999458,166.7340318
01-10-2019,131.8852987,112.3993105,128.7970536,138.6200282,140.5453815,125.5713039,134.921681,141.3744172,133.0988582,133.0699745,143.9552416,156.0772149,115.301266,141.1449676,144.0445759,170.5731286,126.4500046,149.7686032,139.2648229,161.1128606,120.3359544,119.7106822,169.7039891,139.6070024,134.2358233,131.230782,121.621738,134.2804029,132.83847,174.3342891,147.2947216,113.0663424,171.6865138
08-10-2019,132.5322083,112.1924056,126.1404941,139.3503915,140.1676638,125.3838255,134.899974,141.7835522,134.0291558,134.3559849,145.2024253,156.2433153,115.3802396,140.6681404,145.4762637,173.644941,130.8796307,152.2474451,141.2729577,160.9729081,120.3175493,120.2793958,167.8167288,140.9768397,132.2530901,131.1024355,124.8500677,138.6855807,133.110666,175.8914624,144.8067245,130.5608677,166.2318421
15-10-2019,131.9929108,111.8521723,127.2667589,139.2219971,137.8189272,123.994484,132.8686598,138.9202525,134.190747,132.9371549,145.6274584,153.9245439,115.1184179,138.343349,143.8899204,175.0680624,129.166117,149.9709415,145.4988158,158.8304749,121.5145548,122.9042258,161.588807,138.2268422,128.11639,131.5356711,125.7424514,135.3319328,129.6446246,173.9670335,140.3065351,136.9307456,165.8571588
22-10-2019,130.3952583,110.0444179,129.944978,138.3727067,134.8223727,122.9693894,131.3628144,137.1803616,132.8960445,131.3841078,144.5190996,151.1861626,114.0268458,136.0644292,142.2201554,173.7692029,126.8307815,147.0340825,142.4848233,155.2160953,121.9378275,121.1803262,157.1412322,137.6683345,129.4468595,127.8594685,126.3109773,124.4843571,126.6637476,174.2265867,139.0751939,152.1303543,157.2712135
29-10-2019,130.1130578,110.1281479,128.6992314,137.9186626,133.6464134,122.7002933,130.2717692,136.2691428,132.8954714,130.4365238,145.5615469,149.7444684,115.8866073,133.5753207,141.4826318,175.3913992,122.109585,145.7044594,139.6540819,153.2758985,123.2848529,121.5597991,160.9694867,137.077234,128.7841662,130.2795542,122.9434875,123.1602966,131.9594873,175.0924972,136.0633506,150.7883528,161.7005337
05-11-2019,130.31825,112.7040981,126.0861963,137.4135223,132.5076412,122.4568617,130.0495981,134.6281939,132.5640195,130.285619,144.9372552,150.6279611,114.0529159,132.8289297,142.2422444,167.7050909,125.4071259,146.8307534,137.741633,150.944178,124.3181795,117.1106632,164.4840016,139.9568211,132.5120658,127.7797614,123.2665653,133.7047956,134.3686292,178.4071648,131.4207897,147.2601923,175.5769584
12-11-2019,130.8290508,114.3440895,125.4324522,137.1040582,132.6312577,122.0862489,127.4020099,134.0262264,133.0039048,129.9030438,143.5794474,148.7257501,112.9586988,133.9659096,143.3030096,167.5594906,123.1828925,150.9093567,139.8563645,151.2929017,125.6175452,119.8935383,164.231915,138.2040026,131.3265488,129.1446983,121.0622086,133.1720519,136.5540472,170.9389665,134.1372292,149.4784903,190.9008667
19-11-2019,131.447354,115.1029385,131.3394311,137.7897283,132.6973506,122.5408564,127.7654695,135.4297953,133.5385117,130.2697429,143.2085436,149.1567106,107.7769995,135.6718034,141.7702884,166.0511978,123.4104871,151.6188968,139.1696923,152.3484258,125.9175647,121.2702377,166.2438644,140.3566488,132.6796,127.5777523,122.9889897,132.8760097,134.1387446,172.5256277,137.5448561,133.3259665,202.6880164
26-11-2019,132.5791366,116.1530441,134.1950248,139.8392088,134.5620547,122.4655975,126.9413418,138.3940071,134.7357381,131.8944833,145.5962026,150.5158756,109.0155019,136.6665721,142.7871453,173.7292686,121.7747835,153.2853926,141.9067127,159.560419,126.0421614,123.5991051,167.6795123,138.7200923,133.3060996,130.2971008,122.3876713,124.4760447,137.478927,174.7243968,145.9097682,134.6849316,192.551076
03-12-2019,133.4432315,116.4772671,136.3457522,140.9098714,135.7852996,124.044466,130.1262342,134.4923269,135.4749465,133.3349209,149.0230531,153.0532633,111.9546705,137.158701,143.0084813,174.8878499,123.1484273,154.8792194,142.8687466,164.660555,124.095457,122.4666517,171.2480508,141.7687522,134.5850309,129.9247423,122.7280479,137.1065313,140.3671681,181.4869291,145.971193,136.3025622,186.5017144
